Uuid,Void/Retire,Name,Description,Parent,Tags,Tag|Facility Location,Attribute|9eca4f4e-707f-4bb8-8289-2f9b6e93803c,Attribute|Last Audit Date,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
a0c8b246-0db8-4717-8dc3-96bc6ced9e92,,17021202. រុនតាឯក_HC,17021202. រុនតាឯក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8f9caa11-6a3b-41ac-a554-fb38237ffe1d,,170213. កណ្តែក_HC,170213. កណ្តែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a9047dc0-6216-4e22-862e-2ae8269e2a27,,170214. ប្រាសាទបាគង_HC,170214. ប្រាសាទបាគង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a2f8df0c-d5c7-4a07-a75a-e93cb981067b,,170215. មានជ័យ_HC,170215. មានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0282a388-d668-437e-8fdd-f1a05c15a690,,170216. កន្ទ្រាំង_HC,170216. កន្ទ្រាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3aa5c459-841d-40da-b308-1d6b88d6d792,,170217. អង្គរធំ_HC,170217. អង្គរធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7f0ba2ad-3149-41fa-8c78-794f81568196,,170219. នគរធំ_HC,170219. នគរធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
097e32d8-50a6-4008-8889-7f125cafffc5,,170220. ស្វាយចេក_HC,170220. ស្វាយចេក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ab838281-f7e2-4df6-980e-39cce8257f16,,170221. បាគង_HC,170221. បាគង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
57e158b4-7860-4a25-9f18-e1a8b88cc239,,170224. ត្រពាំងធំ_HC,170224. ត្រពាំងធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e475dfb8-d411-4278-bab0-d328d1eea4b9,,170225. ត្បែង_HC,170225. ត្បែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a16208dc-90bf-4507-84a4-2a8a891050f3,,170226. ជប់តាត្រាវ_HC,170226. ជប់តាត្រាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1ed4e3eb-309c-40bc-8350-a1b57187b03d,,170227. បាល្ល័ង្គ_HC,170227. បាល្ល័ង្គ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
73a171e2-87c5-4b7b-aa68-0eec52c94715,,170228. ស្រង៉ែ_HC,170228. ស្រង៉ែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70c934ea-5bb5-4bf9-869d-afb0297a5f5a,,170229. ឃុនរាម_HC,170229. ឃុនរាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
53ddbbe5-2911-4856-85d5-287ebd760323,,170301.  មន្ទីរពេទ្យបង្អែកសូទ្រនិគម_RH,170301.  មន្ទីរពេទ្យបង្អែកសូទ្រនិគម_RH,,Login Location,TRUE,,,,,,,,,,,,,,
b745e844-2d74-4366-89a8-ef7e2eda6493,,170302. ដំដែក_HC,170302. ដំដែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4ba30e7a-8393-40f6-a33f-781a1d8e7075,,170303. ខ្ចាស់_HC,170303. ខ្ចាស់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c971d3c0-d564-4ea3-854c-9c7117ce52aa,,170304. សំរោង_HC,170304. សំរោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
395507fd-a9ee-4589-8ba1-b9f3d32a48e9,,170305. ពពេល_HC,170305. ពពេល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2a75cba9-8c5b-4e7f-bdbc-0bc9048ebc26,,170306. ចាន់ស_HC,170306. ចាន់ស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bef51ab9-9686-44fe-8791-c713d2eededc,,170307. ដានរុន_HC,170307. ដានរុន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
28f2b752-ab0b-4359-8294-656df3392ed8,,170308. កៀនសង្កែ_HC,170308. កៀនសង្កែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5423841d-e4b4-48f7-a414-171c1fdf4515,,170309. កំពង់ឃ្លាំង_HC,170309. កំពង់ឃ្លាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
87741968-f8bb-44d9-9428-1f127a3be489,,170310. ស្វាយលើ_HC,170310. ស្វាយលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bf9512fa-f4c7-4acb-acae-9e186f9ecd5f,,170311. កំពង់ក្តី_HCB,170311. កំពង់ក្តី_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
ae41b8af-f182-4cf4-a55c-4c346efef6c9,,170312. ស្ពានត្នោត_HC,170312. ស្ពានត្នោត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0a646596-d893-472a-8b1d-474fa071ab7e,,170313. ល្វែងឬស្សី_HC,170313. ល្វែងឬស្សី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e7c8e189-5a4b-48f9-b4f0-8301a9a60399,,170314. គោកធ្លកក្រោម_HC,170314. គោកធ្លកក្រោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9f97cb5b-d34f-40b0-a288-82d5ec0688b2,,170315. អន្លង់សំណរ_HC,170315. អន្លង់សំណរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5e61e04a-c713-4a04-b274-716ec41ed81b,,170316. សង្វើយ_HC,170316. សង្វើយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dcd4642d-f06e-4a36-9a4b-029c4169e6cf,,170317. ពង្រក្រោម_HC,170317. ពង្រក្រោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fd6b6e95-ab05-4c4d-8501-921c4184e947,,170318. ខ្វាវ_HC,170318. ខ្វាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
79114e23-9e45-4b36-9237-5ca19594c0a3,,170319. ឬស្សីលក_HC,170319. ឬស្សីលក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
413c61bf-f5e8-4c30-b7ed-1cf642a0a3e9,,170320. គោកធ្លកលើ_HC,170320. គោកធ្លកលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d7b26c69-3ddf-47a6-b792-2d8036401f47,,170321. តាយ៉ែក_HC,170321. តាយ៉ែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fccf7eaa-d541-4b2d-aa76-351a15ac4c01,,170322. ជីក្រែង_HC,170322. ជីក្រែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a8aeea31-8978-4d67-8d9f-7b79c314166c,,170323. ខ្នងភ្នំ_HC,170323. ខ្នងភ្នំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
75fb5e28-6955-41fe-b29b-4af1447b3df1,,170324. ពង្រលើ_HC,170324. ពង្រលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dd1470d6-646f-4696-8cc3-7e9131e1120a,,170325. កន្ទួត_HC,170325. កន្ទួត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
aef8d3b3-8467-4fce-a158-5525e4a220d0,,170326. ខ្នាពោធិ_HC,170326. ខ្នាពោធិ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ecba78cd-cf48-4736-aefa-b4807d426a9d,,170401. មន្ទីរពេទ្យបង្អែកអង្គរជុំ_RH,170401. មន្ទីរពេទ្យបង្អែកអង្គរជុំ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
99c23296-0f2f-469e-b498-6db03b25bf0e,,170408. អង្គរជុំ_HC,170408. អង្គរជុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5e9d7d88-59bd-493b-bc96-633a677bd278,,170409. ដូនកែវ_HC,170409. ដូនកែវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c64c97fc-69ed-4285-b5bf-15dce2dac0bf,,170410. មន្ទីរពេទ្យបង្អែក​ពួក_RH,170410. មន្ទីរពេទ្យបង្អែក​ពួក_RH,,Login Location,TRUE,,,,,,,,,,,,,,
363de090-e580-4d59-8136-9413d0c4f7c2,,170411. សសរស្តម្ភ_HC,170411. សសរស្តម្ភ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c848ed90-6b36-4082-9f87-63f45d3512c5,,17041101. ពោធិទ្រាយ_HC,17041101. ពោធិទ្រាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9fa40472-07ac-4cbf-8949-60800abd5eb5,,170412. រើល_HC,170412. រើល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5722fe47-4e40-4875-bb54-402cfbbb13a6,,170413. ទឹកវិល_HC,170413. ទឹកវិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7b87e72e-e22c-458d-a516-9b8b8379ab59,,170414. សំរោងយា_HC,170414. សំរោងយា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8bff69c9-302a-45fc-8fcf-707508342be7,,170416. ចារឈូក_HC,170416. ចារឈូក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7e6d5840-c498-4d90-a48c-92e8a2c44e92,,170417. នគរភាស_HC,170417. នគរភាស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f2fff46c-7abb-48e2-a69f-544ba2480ad6,,170418. គោកដូង_HC,170418. គោកដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f05fcb48-55a8-4c1f-89b7-3722fe792d06,,170419. បត់_HC,170419. បត់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
007c265d-8623-40e8-b11e-51667e3dea4d,,170420. វ៉ារិន_HC,170420. វ៉ារិន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
552b4d35-1d3e-4658-8c11-118bf04f7456,,170421. ស្វាយស_HC,170421. ស្វាយស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
95274662-ce80-4423-959b-bfba642483ba,,170422. ដំណាក់ស្លាញ_HC,170422. ដំណាក់ស្លាញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7f90e6f1-575a-4f2c-bea3-196d361bd42a,,170423. ក្របីរៀល_HC,170423. ក្របីរៀល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f3f40e00-d047-4660-a008-ce3c5b87419b,,170424. ស្រែណូយ_HC,170424. ស្រែណូយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df0d3090-542d-4945-939f-190028da46c0,,170425. ស្រែខ្វាវ_HC,170425. ស្រែខ្វាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6549144f-8b54-4a6f-8ef8-01ae8f1ea2f2,,170426. ត្រីញ័រ_HC,170426. ត្រីញ័រ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5959cc21-cfe0-4ce8-8895-21eee768862f,,170427. យាង_HC,170427. យាង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70ccfd9c-c029-4de8-b539-995a545a85a5,,170428. ខ្នាត_HC,170428. ខ្នាត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0b2047a2-b8af-4ef9-85cf-098f9e19e0eb,,170429. គោល_HC,170429. គោល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
52d1b610-b6d2-4d4e-99b7-57e8163f327a,,170430. ល្វាក្រាំង_HC,170430. ល្វាក្រាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ab0c758e-c26e-4470-b03b-90c9b0a827bd,,170431. តាសោម_HC,170431. តាសោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
17bed027-bc9e-4713-ac68-8726efe3422e,,180101. មន្ទីរពេទ្យខេត្តព្រះសីហនុ_PH,180101. មន្ទីរពេទ្យខេត្តព្រះសីហនុ_PH,,Login Location,TRUE,,,,,,,,,,,,,,
579fc71c-ff49-4e52-b8b9-0f5e86f500b0,,180102. ស្ទឹងហាវ_HC,180102. ស្ទឹងហាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
624e19ba-51e5-46a3-861e-7a7b1bf0e805,,180103. ទឹកល្អក់_HC,180103. ទឹកល្អក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f3f03413-6e5f-4071-a2a8-af0eaabbba3d,,180104. វាលរេញ_HC,180104. វាលរេញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
87fa7349-6a51-448d-a3d5-eacb43f98a5d,,180105. អណ្តូងថ្ម_HC,180105. អណ្តូងថ្ម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e9b10c46-6c7b-48b1-ba70-3429795ab8f4,,180106. អូរឧកញ្ញ៉ាហេង_HC,180106. អូរឧកញ្ញ៉ាហេង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b900fe36-9c02-468a-9dd2-8d35b6e915d6,,180107. អូរជ្រៅ_HC,180107. អូរជ្រៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
be02eed4-cff4-41db-b0b4-e21edfa607dc,,180108. រាម_HC,180108. រាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3c55ec41-1ece-4932-8952-9971fa677e5a,,180109. សង្កាត់ ១_HC,180109. សង្កាត់ ១_HC,,Login Location,TRUE,,,,,,,,,,,,,,
47891f99-b972-4edd-8efc-a779e79760aa,,180110. ក្រុងព្រះសីហនុ_HC,180110. ក្រុងព្រះសីហនុ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1832b9e1-aa61-4e7b-9297-9ebac294b96d,,180111. ជើងគោ_HC,180111. ជើងគោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cf92c27c-70da-4f78-9528-b55bd7196183,,180115. តក្កវិទ_HC,180115. តក្កវិទ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
26826ea9-1373-497b-9339-657c493a5824,,180116. ហុ៑នសែន កែវផុស_HC,180116. ហុ៑នសែន កែវផុស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
acef27c0-5125-473e-b3d7-3b60901f491a,,180117. ទួលទទឹង_HC,180117. ទួលទទឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e26b2825-6496-4899-b2bc-176cae58065e,,180118. ព្រៃនប់_HC,180118. ព្រៃនប់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6bfeb2f0-de87-47a8-a9fc-c97bad67e089,,180119. អូរតាសេក_HC,180119. អូរតាសេក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
eccbedb1-6104-4187-86bd-ae9d27475c19,,190101. មន្ទីរពេទ្យខេត្តស្ទឹងត្រែង_PH,190101. មន្ទីរពេទ្យខេត្តស្ទឹងត្រែង_PH,,Login Location,TRUE,,,,,,,,,,,,,,
e8ab73d3-f685-4026-9fd4-5a28cbf73c71,,190102. ស្ទឹងត្រែង_HC,190102. ស្ទឹងត្រែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c7fb2748-b898-4a65-b60a-57b905de26e6,,190103. សាមគ្គី_HC,190103. សាមគ្គី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
84abb924-0122-415e-98a9-e34d04d109a7,,190104. ថាឡាបរិវ៉ាត់_HC,190104. ថាឡាបរិវ៉ាត់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
970becae-e847-49dc-835e-27396ce2145e,,190105. ព្រះរំកិល_HC,190105. ព្រះរំកិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e55affd8-b973-4a36-9814-a7798f3fc9a6,,190106. ចំការលើ_HC,190106. ចំការលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5b3110c5-b646-4031-9f2b-66378ba5ceb9,,190107. សៀមប៉ាង_HCB,190107. សៀមប៉ាង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
cc41c1e7-cccc-477e-8178-34c362dcf05e,,190108. កំភុន_HC,190108. កំភុន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3df41563-8684-4782-878c-127008df7509,,190110. ស្រែក្រសាំង_HCB,190110. ស្រែក្រសាំង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
09c9a81c-9554-4869-b068-15772b774509,,190113. ក្បាលរមាស_HC,190113. ក្បាលរមាស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
09c8e94c-89f6-4ee0-9aa7-32a0c3acb558,,19011302. ស្រែសំបូរ_HC,19011302. ស្រែសំបូរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e279db8b-3bf0-4198-b4ae-51d3ac2ce47b,,19011303. ស្រែគរ_HC,19011303. ស្រែគរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5703d49f-dff2-4304-801f-3b997bee5725,,19011304. ស្រែពក_HC,19011304. ស្រែពក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0fc78028-45d6-4bdd-83c1-bbdc7eaa0302,,190115. កោះស្រឡាយ_HC,190115. កោះស្រឡាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
29a6efff-292f-4093-8484-2f54aef2f387,,190116. កោះព្រះ_HC,190116. កោះព្រះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1c8e6f9a-24a8-488b-b988-4c3a8a5dab1e,,190120. វាលដេញ_HC,190120. វាលដេញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c3e5b9fd-8d32-4762-88c2-cf1fb1a51673,,190121. តាឡាត_HC,190121. តាឡាត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c8093256-f031-4e78-9a38-5e6b8e57b7bb,,190122. ត្បូងខ្លា_HC,190122. ត្បូងខ្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
02b1907c-9dc4-49bd-a2ef-393cb71de347,,200101. មន្ទីរពេទ្យបង្អែកជីភូ_RH,200101. មន្ទីរពេទ្យបង្អែកជីភូ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
b14c1d21-0e25-4c0d-a30b-71be125d4937,,200102. ព្រៃអង្គុញ_HC,200102. ព្រៃអង្គុញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
329211d3-0a86-4bd0-9636-725458ec7ee5,,200103. បាវិត_HC,200103. បាវិត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
470552ca-5265-4dac-b958-c6308ea91a32,,200104. ព្រៃគគីរ_HC,200104. ព្រៃគគីរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fc3f81aa-2b40-47c0-ae48-5e1813dbbc95,,200105. មេសថ្ងក_HC,200105. មេសថ្ងក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8ebb76ab-d4db-489e-bf12-ad41c864cce0,,200106. សំឡី_HC,200106. សំឡី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6fac69c7-f0d5-4069-b5b3-f5b9995ecbe5,,200107. ត្នោត_HC,200107. ត្នោត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a43abea0-2feb-48b6-9db3-1c9efda49bee,,200108. ខ្សែត្រ_HC,200108. ខ្សែត្រ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
06a0c7a3-6392-43db-808a-4bbcc79b3924,,200109. ពពែត_HC,200109. ពពែត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
299231f5-2fda-4cac-b2a4-66b94d6cbee8,,200110. ទួលស្តី_HC,200110. ទួលស្តី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
00ab1af5-7ba0-4379-a2fa-8a9b251a4775,,200111. ច្រេស_HC,200111. ច្រេស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
25957177-8d5f-4cb3-ad09-b71ffa28a90d,,200112. សំឡី_HC,200112. សំឡី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
133780da-929f-4e5c-9c5a-6b1b165eba9d,,200201. មន្ទីរពេទ្យបង្អែករមាសហែក_RH,200201. មន្ទីរពេទ្យបង្អែករមាសហែក_RH,,Login Location,TRUE,,,,,,,,,,,,,,
2af2beb3-7a89-4701-943c-2f0f1d557846,,200202. កំពង់ត្រាច_HC,200202. កំពង់ត្រាច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df4c11b5-75cc-4912-9946-d1f83519e77d,,200203. អង្គប្រស្រែ_HC,200203. អង្គប្រស្រែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
96612d22-8833-459d-ad1f-ba0e08e4408f,,200204. ដូង_HC,200204. ដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c32ad01a-789b-4fa1-90d7-859ab39925f7,,200205. អំពិល_HC,200205. អំពិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dfae739a-b8e1-4b7a-a29d-be2a198b9656,,200206. ក្រសាំង_HC,200206. ក្រសាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
90a2545b-712b-4542-9234-71fa94367e2c,,200207. ជ្រៃធំ_HC,200207. ជ្រៃធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
69d36a6d-aa63-4954-93e4-a34ba791a330,,200208. មុខដា_HC,200208. មុខដា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
aa5bef75-aca4-4e19-9af3-867da743b616,,200209. ម្រាម_HC,200209. ម្រាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0842e973-2bcc-4cbc-9439-b518058d45f6,,200210. ចន្រ្តី_HC,200210. ចន្រ្តី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5501f43a-0d82-47f1-ac1b-0b262a6554c1,,200211. ជិកដី_HC,200211. ជិកដី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b11ae47f-1038-4a83-bfb6-9d6057cfe4d9,,200212. ត្រពាំងស្តៅ_HC,200212. ត្រពាំងស្តៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b02eaadb-ff8f-4c5a-9504-398048b3d8be,,200213. គគី_HC,200213. គគី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
52ddcb42-c1a1-426a-be34-6881fb23a9ef,,200214. សំបួរ_HC,200214. សំបួរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cf1bb4f2-35ac-489d-b103-9162df7339c3,,200301. មន្ទីរពេទ្យខេត្តស្វាយរៀង_PH,200301. មន្ទីរពេទ្យខេត្តស្វាយរៀង_PH,,Login Location,TRUE,,,,,,,,,,,,,,
7410faf1-d0b8-44de-aa40-9840bd7b9de1,,200302. ស្វាយរៀង_HC,200302. ស្វាយរៀង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
40311b9c-50c4-419e-8748-c8c63fc743ed,,200303. បាសាក់_HC,200303. បាសាក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5acb1dc3-32d2-4502-b8ef-ea6d0c2bbbb7,,200304. ចម្លង_HC,200304. ចម្លង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5accc87d-50b8-4399-86d2-9b2b821f390e,,200305. ចេក_HC,200305. ចេក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
33e1e30d-32e1-4f28-8fc7-3789852906a7,,200306. ស្វាយជ្រុំ_HC,200306. ស្វាយជ្រុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d7405f72-427e-4042-a2c9-09da5a2a8268,,200307. តាសួស_HC,200307. តាសួស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b8f09846-43c2-467f-8a00-168ad6360c24,,200308. គ្រួស_HC,200308. គ្រួស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3497329d-3d37-4987-8f1c-5c3d9a5cf52a,,200309. ក្រោលគោ_HC,200309. ក្រោលគោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70e041d9-27e7-4a3f-842d-b192b6433c7a,,200310. ស្វាយយា_HC,200310. ស្វាយយា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cbd03a45-8354-4d7b-8ead-15eb8bd590a7,,200311. ដូនស_HC,200311. ដូនស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ce721fd1-8eda-4f5a-84a4-ac6a06bc7cda,,200312. ស្វាយធំ_HC,200312. ស្វាយធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
aede04f2-0f82-4bb7-8526-1f729739258e,,200313. ស្វាយអង្គ_HC,200313. ស្វាយអង្គ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1ef39620-e851-4eb4-afeb-99a4e0ba9b3f,,200314. កណ្តៀងរាយ_HC,200314. កណ្តៀងរាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6b25b3cd-8b5b-403d-b0e8-27b297ccfc57,,200315. សង្ឃ័រ_HC,200315. សង្ឃ័រ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8c79888e-d2d2-4c3c-b100-9792a7ebc68a,,200316. មន្ទីរពេទ្យបង្អែកស្វាយជ្រុំ_RH,200316. មន្ទីរពេទ្យបង្អែកស្វាយជ្រុំ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
56ee541d-02f6-45c6-84c8-cc4fb622d5e8,,200316. ស្វាយរំពារ_HC,200316. ស្វាយរំពារ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
23eef9f3-a423-4fdb-bde5-7686ba5e4407,,200317. ញរ_HCB,200317. ញរ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
e26bfb04-3d60-4007-a608-9f9bb72c452c,,200318. សំយ៉ោង_HC,200318. សំយ៉ោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
71a7e09c-1a3e-41a0-a3c1-7faef693f0e6,,200319. ព្រះពន្លា_HC,200319. ព្រះពន្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0e38e2ae-d028-4a47-ba94-d5177ac13fa2,,200320. ថ្នាធ្នង់_HC,200320. ថ្នាធ្នង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6fb70d82-2322-41b7-8320-da776bfd8821,,200321. ចក_HCB,200321. ចក_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
ce9ad77b-ccd1-41ec-95f9-0652bd924e53,,200322. បុសមន_HC,200322. បុសមន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
